"","date","keyword","mean_hits","max_hits"
"405",2006,"CKSW",0,0
"406",2006,"CLGX",0,0
"407",2007,"CI",69.3269230769231,82
"408",2007,"CKFR",0,0
"409",2007,"CKR",1,1
"410",2007,"CKSW",0.333333333333333,1
"411",2007,"CLGX",0,0
"412",2008,"CI",79.7692307692308,92
"413",2008,"CKFR",0,0
"414",2008,"CKR",1,1
"415",2008,"CKSW",0,0
"416",2008,"CLGX",0,0
"417",2009,"CI",88.5576923076923,100
"418",2009,"CKFR",0,0
"419",2009,"CKR",1,1
"420",2009,"CKSW",0,0
"421",2009,"CLGX",0,0
"422",2005,"CMCSA",0,0
"423",2005,"CME",7.5,9
"424",2005,"CMX",1.96153846153846,3
"425",2005,"CNC",25.6153846153846,30
"426",2005,"CNET",50.1346153846154,70
"427",2006,"CMCSA",1,1
"428",2006,"CME",7.9622641509434,10
"429",2006,"CMX",1.67924528301887,2
"430",2006,"CNC",24,28
"431",2006,"CNET",49.4905660377358,100
"432",2007,"CMCSA",1,1
"433",2007,"CME",7.90384615384615,10
"434",2007,"CMX",1.65384615384615,3
"435",2007,"CNC",24.5576923076923,28
"436",2007,"CNET",49.5769230769231,66
"437",2008,"CME",8.32692307692308,11
"438",2008,"CMX",1.11538461538462,2
"439",2008,"CNC",23.7692307692308,27
"440",2008,"CNET",46.4230769230769,65
"441",2009,"CME",7.51923076923077,10
"442",2009,"CMX",1,1
"443",2009,"CNC",22.0192307692308,25
"444",2009,"CNET",44.8461538461538,61
"445",2005,"CNQR",0,0
"446",2005,"COF",1,1
"447",2005,"COL",5.44230769230769,7
"448",2005,"COST",81.5961538461538,92
"449",2005,"CPKI",0,0
"450",2006,"CNQR",0,0
"451",2006,"COF",1,1
"452",2006,"COL",5.52830188679245,7
"453",2006,"COST",77.3396226415094,88
"454",2006,"CPKI",0,0
"455",2007,"CNQR",0,0
"456",2007,"COF",1,1
"457",2007,"COL",5.94230769230769,7
"458",2007,"COST",76.9230769230769,84
"459",2007,"CPKI",0,0
"460",2008,"CNQR",0,0
"461",2008,"COF",1,1
"462",2008,"COL",6.38461538461539,8
"463",2008,"COST",82.4423076923077,89
"464",2008,"CPKI",0,0
"465",2009,"CNQR",0,0
"466",2009,"COF",1,1
"467",2009,"COL",7.11538461538461,8
"468",2009,"COST",92.2884615384615,100
"469",2009,"CPKI",0,0
"470",2005,"CPRT",0,0
"471",2005,"CPS",3.73076923076923,5
"472",2005,"CRD.B",0,0
